round 39, feat 232, thresh 0.1200, roundErr 0.4480
round 40, feat 434, thresh 0.0000, roundErr 0.5537
round 41, feat 336, thresh 0.2616, roundErr 0.4483
round 42, feat 433, thresh 0.2429, roundErr 0.5529
round 43, feat 283, thresh 0.1135, roundErr 0.4493
round 44, feat 592, thresh 0.0000, roundErr 0.5500
round 45, feat 455, thresh 0.1403, roundErr 0.4506
round 46, feat 417, thresh 0.2092, roundErr 0.5488
round 47, feat 1458, thresh 0.0000, roundErr 0.4504
round 48, feat 430, thresh 0.0000, roundErr 0.5496
round 49, feat 195, thresh 0.2490, roundErr 0.4505
round 50, feat 414, thresh 0.2577, roundErr 0.5508
round 51, feat 985, thresh 0.0877, roundErr 0.5496
round 52, feat 1210, thresh 0.0642, roundErr 0.5441
round 53, feat 785, thresh 0.1496, roundErr 0.5398
round 54, feat 602, thresh 0.2021, roundErr 0.4522
round 55, feat 423, thresh 0.0941, roundErr 0.5484
round 56, feat 830, thresh 0.1425, roundErr 0.4560
round 57, feat 413, thresh 0.0878, roundErr 0.5413
round 58, feat 3, thresh 0.3083, roundErr 0.4514
round 59, feat 435, thresh 0.0806, roundErr 0.5482
round 60, feat 340, thresh 0.0000, roundErr 0.4538
round 61, feat 422, thresh 0.1787, roundErr 0.5470
round 62, feat 618, thresh 0.3817, roundErr 0.4550
round 63, feat 433, thresh 0.2429, roundErr 0.5468
round 64, feat 158, thresh 0.0000, roundErr 0.4551
round 65, feat 427, thresh 0.1190, roundErr 0.5454
round 66, feat 748, thresh 0.1787, roundErr 0.4560
round 67, feat 434, thresh 0.0000, roundErr 0.5432
round 68, feat 250, thresh 0.0000, roundErr 0.4558
round 69, feat 592, thresh 0.0000, roundErr 0.5458
round 70, feat 92, thresh 0.2135, roundErr 0.4562
round 71, feat 411, thresh 0.1544, roundErr 0.5450
round 72, feat 579, thresh 0.1223, roundErr 0.4566
round 73, feat 413, thresh 0.3073, roundErr 0.5440
round 74, feat 562, thresh 0.0964, roundErr 0.4567
round 75, feat 817, thresh 0.2049, roundErr 0.5430
round 76, feat 232, thresh 0.1200, roundErr 0.4591
round 77, feat 414, thresh 0.3644, roundErr 0.5441
round 78, feat 195, thresh 0.2179, roundErr 0.4574
round 79, feat 435, thresh 0.0806, roundErr 0.5429
round 80, feat 1244, thresh 0.0000, roundErr 0.4579
round 81, feat 430, thresh 0.0000, roundErr 0.5391
round 82, feat 1216, thresh 0.1911, roundErr 0.4580
round 83, feat 410, thresh 0.1322, roundErr 0.5403
round 84, feat 240, thresh 0.0599, roundErr 0.4592
round 85, feat 419, thresh 0.3134, roundErr 0.5414
round 86, feat 451, thresh 0.1481, roundErr 0.4600
round 87, feat 842, thresh 0.2395, roundErr 0.5407
round 88, feat 38, thresh 0.0000, roundErr 0.4613
round 89, feat 411, thresh 0.3119, roundErr 0.5409
round 90, feat 283, thresh 0.2809, roundErr 0.4607
round 91, feat 590, thresh 0.0000, roundErr 0.5407
round 92, feat 100, thresh 0.0903, roundErr 0.4604
round 93, feat 426, thresh 0.4255, roundErr 0.5398
round 94, feat 1458, thresh 0.2081, roundErr 0.4613
round 95, feat 417, thresh 0.2092, roundErr 0.5382
round 96, feat 1636, thresh 0.6981, roundErr 0.4628
round 97, feat 436, thresh 0.2417, roundErr 0.5403
round 98, feat 3, thresh 0.3083, roundErr 0.4633
round 99, feat 740, thresh 0.1742, roundErr 0.5406
round 100, feat 519, thresh 0.0000, roundErr 0.4667
round 101, feat 592, thresh 0.0000, roundErr 0.5398
round 102, feat 340, thresh 0.0000, roundErr 0.4616
round 103, feat 434, thresh 0.0000, roundErr 0.5396
round 104, feat 618, thresh 0.3817, roundErr 0.4615
round 105, feat 413, thresh 0.3073, roundErr 0.5397
round 106, feat 455, thresh 0.2807, roundErr 0.4612
round 107, feat 433, thresh 0.3436, roundErr 0.5392
round 108, feat 55, thresh 0.1706, roundErr 0.4623
round 109, feat 435, thresh 0.0806, roundErr 0.5381
round 110, feat 517, thresh 0.0000, roundErr 0.4622
round 111, feat 422, thresh 0.2477, roundErr 0.5386
round 112, feat 92, thresh 0.0000, roundErr 0.4628
round 113, feat 427, thresh 0.1190, roundErr 0.5378
round 114, feat 143, thresh 0.1173, roundErr 0.4625
round 115, feat 414, thresh 0.3644, roundErr 0.5376
round 116, feat 480, thresh 0.0000, roundErr 0.4631
round 117, feat 430, thresh 0.0000, roundErr 0.5375
round 118, feat 232, thresh 0.1200, roundErr 0.4631
round 119, feat 1306, thresh 0.4667, roundErr 0.5364
round 120, feat 966, thresh 0.1374, roundErr 0.4651
round 121, feat 419, thresh 0.3134, roundErr 0.5322
round 122, feat 250, thresh 0.0000, roundErr 0.4638
round 123, feat 411, thresh 0.3119, roundErr 0.5365
round 124, feat 290, thresh 0.0000, roundErr 0.4650
round 125, feat 435, thresh 0.0806, roundErr 0.5361
round 126, feat 195, thresh 0.2490, roundErr 0.4645
round 127, feat 592, thresh 0.0000, roundErr 0.5366
round 128, feat 1451, thresh 0.0000, roundErr 0.4646
round 129, feat 413, thresh 0.3073, roundErr 0.5358
round 130, feat 336, thresh 0.2616, roundErr 0.4648
round 131, feat 434, thresh 0.0000, roundErr 0.5355
round 132, feat 758, thresh 0.1789, roundErr 0.4651
round 133, feat 842, thresh 0.2395, roundErr 0.5340
round 134, feat 3, thresh 0.3083, roundErr 0.4657
round 135, feat 433, thresh 0.3436, roundErr 0.5350
round 136, feat 1032, thresh 0.0000, roundErr 0.4663
round 137, feat 590, thresh 0.0000, roundErr 0.5293
round 138, feat 474, thresh 0.0836, roundErr 0.4651
round 139, feat 432, thresh 0.0000, roundErr 0.5350
round 140, feat 66, thresh 0.1653, roundErr 0.4657
round 141, feat 422, thresh 0.2889, roundErr 0.5340
round 142, feat 283, thresh 0.1135, roundErr 0.4668
round 143, feat 414, thresh 0.3644, roundErr 0.5334
round 144, feat 517, thresh 0.0000, roundErr 0.4670
round 145, feat 426, thresh 0.4255, roundErr 0.5341
round 146, feat 455, thresh 0.2245, roundErr 0.4680
round 147, feat 413, thresh 0.3073, roundErr 0.5335
round 148, feat 132, thresh 0.0000, roundErr 0.4666
round 149, feat 430, thresh 0.0000, roundErr 0.5339
round 150, feat 797, thresh 0.1950, roundErr 0.4667
round 151, feat 1306, thresh 0.4667, roundErr 0.5310
round 152, feat 1636, thresh 0.6981, roundErr 0.4679
round 153, feat 417, thresh 0.2092, roundErr 0.5351
round 154, feat 240, thresh 0.0000, roundErr 0.4678
round 155, feat 425, thresh 0.0975, roundErr 0.5342
round 156, feat 1636, thresh 0.6981, roundErr 0.4666
round 157, feat 419, thresh 0.3134, roundErr 0.5340
round 158, feat 519, thresh 0.1805, roundErr 0.4672
round 159, feat 965, thresh 0.1511, roundErr 0.5337
round 160, feat 813, thresh 0.1347, roundErr 0.4741
round 161, feat 813, thresh 0.0505, roundErr 0.5300
round 162, feat 416, thresh 0.1270, roundErr 0.5320
round 163, feat 1643, thresh 0.1475, roundErr 0.4660
round 164, feat 411, thresh 0.1544, roundErr 0.5321
round 165, feat 562, thresh 0.0964, roundErr 0.4670
round 166, feat 817, thresh 0.1931, roundErr 0.5328
round 167, feat 618, thresh 0.3817, roundErr 0.4691
round 168, feat 590, thresh 0.0000, roundErr 0.5332
round 169, feat 627, thresh 0.0000, roundErr 0.4679
round 170, feat 421, thresh 0.1845, roundErr 0.5330
round 171, feat 158, thresh 0.0000, roundErr 0.4680
round 172, feat 427, thresh 0.1190, roundErr 0.5325
round 173, feat 451, thresh 0.1481, roundErr 0.4679
round 174, feat 592, thresh 0.0000, roundErr 0.5326
round 175, feat 250, thresh 0.0000, roundErr 0.4680
round 176, feat 434, thresh 0.0000, roundErr 0.5328
round 177, feat 272, thresh 0.3153, roundErr 0.4679
round 178, feat 1352, thresh 0.1583, roundErr 0.5325
round 179, feat 515, thresh 0.0000, roundErr 0.4681
round 180, feat 908, thresh 0.1275, roundErr 0.5328
round 181, feat 195, thresh 0.2490, roundErr 0.4680
round 182, feat 435, thresh 0.0806, roundErr 0.5326
round 183, feat 340, thresh 0.0000, roundErr 0.4682
round 184, feat 410, thresh 0.1322, roundErr 0.5319
round 185, feat 92, thresh 0.2135, roundErr 0.4688
round 186, feat 413, thresh 0.3073, roundErr 0.5321
round 187, feat 985, thresh 0.1447, roundErr 0.4689
round 188, feat 749, thresh 0.0936, roundErr 0.4734
round 189, feat 965, thresh 0.1234, roundErr 0.5275
round 190, feat 3, thresh 0.3083, roundErr 0.4778
round 191, feat 433, thresh 0.3436, roundErr 0.5326
round 192, feat 52, thresh 0.0000, roundErr 0.4691
round 193, feat 795, thresh 0.0000, roundErr 0.5319
round 194, feat 23, thresh 0.0000, roundErr 0.4688
round 195, feat 1385, thresh 0.4165, roundErr 0.5316
round 196, feat 232, thresh 0.1200, roundErr 0.4693
round 197, feat 432, thresh 0.0000, roundErr 0.5311
round 198, feat 1421, thresh 0.1891, roundErr 0.4693
round 199, feat 842, thresh 0.2395, roundErr 0.5305
function 10, time 727.851990s
round 0, feat 92, thresh 0.1144, roundErr 0.6474
round 1, feat 755, thresh 0.0572, roundErr 0.3731
round 2, feat 923, thresh 0.1485, roundErr 0.6009
round 3, feat 455, thresh 0.0421, roundErr 0.4284
round 4, feat 340, thresh 0.0000, roundErr 0.5929
round 5, feat 785, thresh 0.0763, roundErr 0.4180
round 6, feat 1032, thresh 0.0276, roundErr 0.5641
round 7, feat 232, thresh 0.0525, roundErr 0.4308
round 8, feat 561, thresh 0.0397, roundErr 0.5747
round 9, feat 797, thresh 0.0877, roundErr 0.4376
round 10, feat 813, thresh 0.1863, roundErr 0.5608
round 11, feat 894, thresh 0.0924, roundErr 0.4505
round 12, feat 340, thresh 0.0784, roundErr 0.5648
round 13, feat 283, thresh 0.0497, roundErr 0.4272
round 14, feat 71, thresh 0.1061, roundErr 0.5679
round 15, feat 451, thresh 0.0740, roundErr 0.4338
round 16, feat 336, thresh 0.1542, roundErr 0.5675
round 17, feat 195, thresh 0.0467, roundErr 0.4342
round 18, feat 966, thresh 0.1389, roundErr 0.5657
round 19, feat 455, thresh 0.0421, roundErr 0.4447
round 20, feat 562, thresh 0.0964, roundErr 0.5637
round 21, feat 240, thresh 0.0000, roundErr 0.4400
round 22, feat 740, thresh 0.0933, roundErr 0.5610
round 23, feat 272, thresh 0.0892, roundErr 0.4456
round 24, feat 1396, thresh 0.1263, roundErr 0.5569
round 25, feat 232, thresh 0.2101, roundErr 0.4584
round 26, feat 143, thresh 0.1005, roundErr 0.5561
round 27, feat 250, thresh 0.1806, roundErr 0.4474
round 28, feat 340, thresh 0.0000, roundErr 0.5526
round 29, feat 451, thresh 0.0740, roundErr 0.4494
round 30, feat 758, thresh 0.0000, roundErr 0.5498
round 31, feat 455, thresh 0.0421, roundErr 0.4558
round 32, feat 338, thresh 0.0000, roundErr 0.5466
round 33, feat 195, thresh 0.0467, roundErr 0.4530
round 34, feat 92, thresh 0.2642, roundErr 0.5442
round 35, feat 272, thresh 0.0892, roundErr 0.4549
round 36, feat 44, thresh 0.0830, roundErr 0.5456
round 37, feat 240, thresh 0.1028, roundErr 0.4567
round 38, feat 143, thresh 0.1005, roundErr 0.5440
round 39, feat 283, thresh 0.0497, roundErr 0.4563
round 40, feat 361, thresh 0.1069, roundErr 0.5425
round 41, feat 480, thresh 0.1004, roundErr 0.4568
round 42, feat 562, thresh 0.1124, roundErr 0.5424
round 43, feat 426, thresh 0.1824, roundErr 0.4585
round 44, feat 100, thresh 0.1807, roundErr 0.5409
round 45, feat 232, thresh 0.2101, roundErr 0.4593
round 46, feat 1032, thresh 0.1547, roundErr 0.5412
round 47, feat 250, thresh 0.1806, roundErr 0.4652
round 48, feat 338, thresh 0.0000, roundErr 0.5418
round 49, feat 602, thresh 0.0000, roundErr 0.4590
round 50, feat 401, thresh 0.1312, roundErr 0.5382
round 51, feat 451, thresh 0.0740, roundErr 0.4596
round 52, feat 132, thresh 0.0000, roundErr 0.5399
round 53, feat 1030, thresh 0.0647, roundErr 0.4619
round 54, feat 588, thresh 0.0000, roundErr 0.5345
round 55, feat 195, thresh 0.2179, roundErr 0.4608
round 56, feat 336, thresh 0.1744, roundErr 0.5367
round 57, feat 272, thresh 0.1261, roundErr 0.4624
round 58, feat 109, thresh 0.1909, roundErr 0.5378
round 59, feat 455, thresh 0.0421, roundErr 0.4634
round 60, feat 141, thresh 0.0000, roundErr 0.5366
round 61, feat 250, thresh 0.1806, roundErr 0.4631
round 62, feat 407, thresh 0.1545, roundErr 0.5375
round 63, feat 849, thresh 0.1730, roundErr 0.4641
round 64, feat 344, thresh 0.1003, roundErr 0.5357
round 65, feat 635, thresh 0.0701, roundErr 0.4637
round 66, feat 159, thresh 0.0571, roundErr 0.5336
round 67, feat 240, thresh 0.1028, roundErr 0.4650
round 68, feat 588, thresh 0.0000, roundErr 0.5349
round 69, feat 283, thresh 0.0497, roundErr 0.4647
round 70, feat 71, thresh 0.1061, roundErr 0.5338
round 71, feat 965, thresh 0.1309, roundErr 0.4662
round 72, feat 361, thresh 0.1069, roundErr 0.5275
round 73, feat 426, thresh 0.1206, roundErr 0.4649
round 74, feat 338, thresh 0.0000, roundErr 0.5320
round 75, feat 517, thresh 0.1107, roundErr 0.4661
round 76, feat 398, thresh 0.1262, roundErr 0.5330
round 77, feat 480, thresh 0.1004, roundErr 0.4670
round 78, feat 373, thresh 0.1763, roundErr 0.5321
round 79, feat 451, thresh 0.0740, roundErr 0.4670
round 80, feat 131, thresh 0.0000, roundErr 0.5325
round 81, feat 232, thresh 0.2101, roundErr 0.4681
round 82, feat 562, thresh 0.1124, roundErr 0.5310
round 83, feat 919, thresh 0.0634, roundErr 0.4682
round 84, feat 344, thresh 0.1003, roundErr 0.5308
round 85, feat 412, thresh 0.1727, roundErr 0.4674
round 86, feat 396, thresh 0.0718, roundErr 0.5323
round 87, feat 290, thresh 0.0000, roundErr 0.4679
round 88, feat 110, thresh 0.1017, roundErr 0.5318
round 89, feat 250, thresh 0.1806, roundErr 0.4687
round 90, feat 588, thresh 0.0000, roundErr 0.5322
round 91, feat 272, thresh 0.0892, roundErr 0.4683
round 92, feat 44, thresh 0.0830, roundErr 0.5316
round 93, feat 195, thresh 0.1868, roundErr 0.4689
round 94, feat 141, thresh 0.0000, roundErr 0.5296
round 95, feat 455, thresh 0.0421, roundErr 0.4689
round 96, feat 358, thresh 0.0899, roundErr 0.5307
round 97, feat 249, thresh 0.1117, roundErr 0.4688
round 98, feat 340, thresh 0.1881, roundErr 0.5312
round 99, feat 179, thresh 0.0392, roundErr 0.4704
round 100, feat 92, thresh 0.2669, roundErr 0.5293
round 101, feat 515, thresh 0.0000, roundErr 0.4704
round 102, feat 361, thresh 0.1069, roundErr 0.5304
round 103, feat 412, thresh 0.1727, roundErr 0.4705
round 104, feat 401, thresh 0.1312, roundErr 0.5300
round 105, feat 12, thresh 0.0000, roundErr 0.4708
round 106, feat 143, thresh 0.1005, roundErr 0.5299
round 107, feat 579, thresh 0.0865, roundErr 0.4714
round 108, feat 966, thresh 0.2268, roundErr 0.5282
round 109, feat 240, thresh 0.1028, roundErr 0.4734
round 110, feat 373, thresh 0.1763, roundErr 0.5294
round 111, feat 1, thresh 0.0000, roundErr 0.4708
round 112, feat 109, thresh 0.1909, roundErr 0.5294
round 113, feat 517, thresh 0.1107, roundErr 0.4719
round 114, feat 761, thresh 0.1739, roundErr 0.5287
round 115, feat 281, thresh 0.0736, roundErr 0.4721
round 116, feat 55, thresh 0.0000, roundErr 0.5286
round 117, feat 250, thresh 0.1806, roundErr 0.4723
round 118, feat 588, thresh 0.0000, roundErr 0.5285
round 119, feat 602, thresh 0.0577, roundErr 0.4716
round 120, feat 338, thresh 0.0000, roundErr 0.5266
round 121, feat 412, thresh 0.1727, roundErr 0.4715
round 122, feat 407, thresh 0.1545, roundErr 0.5280
round 123, feat 451, thresh 0.0740, roundErr 0.4723
round 124, feat 985, thresh 0.1240, roundErr 0.5274
round 125, feat 813, thresh 0.1154, roundErr 0.5219
round 126, feat 758, thresh 0.1491, roundErr 0.5220
round 127, feat 249, thresh 0.1117, roundErr 0.4731
round 128, feat 159, thresh 0.0571, roundErr 0.5276
round 129, feat 648, thresh 0.0000, roundErr 0.4738
round 130, feat 398, thresh 0.1262, roundErr 0.5274
round 131, feat 195, thresh 0.3480, roundErr 0.4729
round 132, feat 358, thresh 0.0899, roundErr 0.5259
round 133, feat 272, thresh 0.1261, roundErr 0.4730
round 134, feat 336, thresh 0.1526, roundErr 0.5269
round 135, feat 232, thresh 0.2101, roundErr 0.4743
round 136, feat 49, thresh 0.2251, roundErr 0.5250
round 137, feat 1, thresh 0.0000, roundErr 0.4741
round 138, feat 373, thresh 0.1763, roundErr 0.5263
round 139, feat 849, thresh 0.1516, roundErr 0.4739
round 140, feat 103, thresh 0.0000, roundErr 0.5253
round 141, feat 281, thresh 0.0736, roundErr 0.4743
round 142, feat 588, thresh 0.0000, roundErr 0.5260
round 143, feat 412, thresh 0.1727, roundErr 0.4740
round 144, feat 353, thresh 0.0000, roundErr 0.5261
round 145, feat 2, thresh 0.0996, roundErr 0.4751
round 146, feat 562, thresh 0.1113, roundErr 0.5255
round 147, feat 250, thresh 0.1806, roundErr 0.4757
round 148, feat 141, thresh 0.0000, roundErr 0.5255
round 149, feat 12, thresh 0.0000, roundErr 0.4751
round 150, feat 344, thresh 0.1003, roundErr 0.5256
round 151, feat 480, thresh 0.1004, roundErr 0.4748
round 152, feat 396, thresh 0.0718, roundErr 0.5248
round 153, feat 426, thresh 0.2579, roundErr 0.4746
round 154, feat 361, thresh 0.1069, roundErr 0.5243
round 155, feat 515, thresh 0.0000, roundErr 0.4751
round 156, feat 123, thresh 0.0000, roundErr 0.5252
round 157, feat 179, thresh 0.0392, roundErr 0.4761
round 158, feat 44, thresh 0.2299, roundErr 0.5235
round 159, feat 290, thresh 0.0000, roundErr 0.4759
round 160, feat 588, thresh 0.0000, roundErr 0.5244
round 161, feat 455, thresh 0.0421, roundErr 0.4753
round 162, feat 358, thresh 0.0899, roundErr 0.5240
round 163, feat 249, thresh 0.1117, roundErr 0.4756
round 164, feat 398, thresh 0.1262, roundErr 0.5244
round 165, feat 635, thresh 0.0701, roundErr 0.4759
round 166, feat 338, thresh 0.0000, roundErr 0.5229
round 167, feat 283, thresh 0.1135, roundErr 0.4755
round 168, feat 110, thresh 0.1017, roundErr 0.5230
round 169, feat 240, thresh 0.1028, roundErr 0.4764
round 170, feat 71, thresh 0.2800, roundErr 0.5236
round 171, feat 448, thresh 0.1277, roundErr 0.4772
round 172, feat 373, thresh 0.1763, roundErr 0.5239
round 173, feat 412, thresh 0.1727, roundErr 0.4763
round 174, feat 131, thresh 0.2786, roundErr 0.5238
round 175, feat 648, thresh 0.1255, roundErr 0.4768
round 176, feat 407, thresh 0.1545, roundErr 0.5237
round 177, feat 1, thresh 0.0000, roundErr 0.4768
round 178, feat 132, thresh 0.0000, roundErr 0.5233
round 179, feat 894, thresh 0.1363, roundErr 0.4782
round 180, feat 760, thresh 0.1531, roundErr 0.5178
round 181, feat 683, thresh 0.0000, roundErr 0.4777
round 182, feat 344, thresh 0.1003, roundErr 0.5228
round 183, feat 623, thresh 0.1292, roundErr 0.4776
round 184, feat 49, thresh 0.2251, roundErr 0.5200
round 185, feat 272, thresh 0.1261, roundErr 0.4777
round 186, feat 109, thresh 0.1909, roundErr 0.5223
round 187, feat 412, thresh 0.1727, roundErr 0.4784
round 188, feat 588, thresh 0.0000, roundErr 0.5225
round 189, feat 250, thresh 0.1806, roundErr 0.4775
round 190, feat 396, thresh 0.0718, roundErr 0.5222
round 191, feat 451, thresh 0.0740, roundErr 0.4779
round 192, feat 158, thresh 0.0000, roundErr 0.5219
round 193, feat 517, thresh 0.1107, roundErr 0.4785
round 194, feat 358, thresh 0.0899, roundErr 0.5220
round 195, feat 195, thresh 0.3480, roundErr 0.4781
round 196, feat 100, thresh 0.3012, roundErr 0.5211
round 197, feat 919, thresh 0.0513, roundErr 0.4786
round 198, feat 740, thresh 0.0533, roundErr 0.5207
round 199, feat 281, thresh 0.0736, roundErr 0.4804
function 11, time 625.876613s
round 0, feat 455, thresh 0.0421, roundErr 0.2620
round 1, feat 797, thresh 0.0487, roundErr 0.3858
round 2, feat 923, thresh 0.1515, roundErr 0.6351
round 3, feat 451, thresh 0.0740, roundErr 0.4219
round 4, feat 92, thresh 0.1510, roundErr 0.5988
round 5, feat 635, thresh 0.0701, roundErr 0.4136
round 6, feat 965, thresh 0.0283, roundErr 0.4132
round 7, feat 426, thresh 0.1504, roundErr 0.4449
round 8, feat 340, thresh 0.0000, roundErr 0.5818
round 9, feat 451, thresh 0.0889, roundErr 0.4208
round 10, feat 283, thresh 0.0000, roundErr 0.5738
round 11, feat 480, thresh 0.1004, roundErr 0.4256
round 12, feat 92, thresh 0.1510, roundErr 0.5705
round 13, feat 517, thresh 0.1107, roundErr 0.4364
round 14, feat 232, thresh 0.1697, roundErr 0.5645
round 15, feat 602, thresh 0.0361, roundErr 0.4372
round 16, feat 340, thresh 0.0000, roundErr 0.5597
round 17, feat 426, thresh 0.1824, roundErr 0.4350
round 18, feat 618, thresh 0.1431, roundErr 0.5586
round 19, feat 1030, thresh 0.0647, roundErr 0.4406
round 20, feat 813, thresh 0.1521, roundErr 0.5568
round 21, feat 336, thresh 0.0000, roundErr 0.5477
round 22, feat 451, thresh 0.0889, roundErr 0.4356
round 23, feat 272, thresh 0.1577, roundErr 0.5582
round 24, feat 480, thresh 0.1004, roundErr 0.4436
round 25, feat 857, thresh 0.1517, roundErr 0.5556
round 26, feat 919, thresh 0.0634, roundErr 0.4528
round 27, feat 340, thresh 0.0000, roundErr 0.5521
round 28, feat 412, thresh 0.1727, roundErr 0.4467
round 29, feat 240, thresh 0.1370, roundErr 0.5534
round 30, feat 515, thresh 0.0000, roundErr 0.4481
round 31, feat 758, thresh 0.0000, roundErr 0.5513
round 32, feat 451, thresh 0.0740, roundErr 0.4524
round 33, feat 283, thresh 0.0000, roundErr 0.5501
round 34, feat 755, thresh 0.0875, roundErr 0.4527
round 35, feat 1032, thresh 0.0442, roundErr 0.5377
round 36, feat 412, thresh 0.1727, roundErr 0.4541
round 37, feat 232, thresh 0.1697, roundErr 0.5476
round 38, feat 1, thresh 0.0000, roundErr 0.4550
round 39, feat 92, thresh 0.0000, roundErr 0.5474
round 40, feat 517, thresh 0.1107, roundErr 0.4539
round 41, feat 290, thresh 0.0828, roundErr 0.5469
round 42, feat 480, thresh 0.1004, roundErr 0.4539
round 43, feat 336, thresh 0.1744, roundErr 0.5451
round 44, feat 426, thresh 0.2579, roundErr 0.4552
round 45, feat 250, thresh 0.0000, roundErr 0.5425
round 46, feat 2, thresh 0.0000, roundErr 0.4553
round 47, feat 562, thresh 0.0964, roundErr 0.5440
round 48, feat 448, thresh 0.1277, roundErr 0.4570
round 49, feat 272, thresh 0.1577, roundErr 0.5432
round 50, feat 635, thresh 0.0701, roundErr 0.4577
round 51, feat 338, thresh 0.0000, roundErr 0.5410
round 52, feat 648, thresh 0.0000, roundErr 0.4557
round 53, feat 71, thresh 0.1000, roundErr 0.5413
round 54, feat 849, thresh 0.0657, roundErr 0.4608
round 55, feat 195, thresh 0.0545, roundErr 0.5395
round 56, feat 12, thresh 0.0000, roundErr 0.4596
round 57, feat 579, thresh 0.0000, roundErr 0.5407
round 58, feat 412, thresh 0.0610, roundErr 0.4619
round 59, feat 966, thresh 0.1389, roundErr 0.5412
round 60, feat 519, thresh 0.0903, roundErr 0.4644
round 61, feat 338, thresh 0.0000, roundErr 0.5406
round 62, feat 515, thresh 0.0000, roundErr 0.4592
round 63, feat 618, thresh 0.1431, roundErr 0.5403
round 64, feat 1, thresh 0.0000, roundErr 0.4621
round 65, feat 250, thresh 0.0000, roundErr 0.5401
round 66, feat 720, thresh 0.0779, roundErr 0.4601
round 67, feat 340, thresh 0.0000, roundErr 0.5366
round 68, feat 602, thresh 0.0577, roundErr 0.4614
round 69, feat 232, thresh 0.2205, roundErr 0.5352
round 70, feat 469, thresh 0.1393, roundErr 0.4626
round 71, feat 92, thresh 0.1510, roundErr 0.5378
round 72, feat 414, thresh 0.0000, roundErr 0.4629
round 73, feat 240, thresh 0.1370, roundErr 0.5373
round 74, feat 471, thresh 0.0759, roundErr 0.4636
round 75, feat 44, thresh 0.0830, roundErr 0.5371
round 76, feat 412, thresh 0.1727, roundErr 0.4637
round 77, feat 143, thresh 0.0000, roundErr 0.5368
round 78, feat 515, thresh 0.0000, roundErr 0.4640
round 79, feat 338, thresh 0.0000, roundErr 0.5365
round 80, feat 480, thresh 0.2007, roundErr 0.4636
round 81, feat 290, thresh 0.0828, roundErr 0.5351
round 82, feat 451, thresh 0.0889, roundErr 0.4639
round 83, feat 561, thresh 0.0397, roundErr 0.5353
round 84, feat 426, thresh 0.2128, roundErr 0.4706
round 85, feat 100, thresh 0.2108, roundErr 0.5345
round 86, feat 512, thresh 0.0000, roundErr 0.4646
round 87, feat 262, thresh 0.0000, roundErr 0.5356
round 88, feat 519, thresh 0.1277, roundErr 0.4651
round 89, feat 562, thresh 0.0642, roundErr 0.5340
round 90, feat 1, thresh 0.0000, roundErr 0.4658
round 91, feat 1032, thresh 0.2187, roundErr 0.5348
round 92, feat 448, thresh 0.1277, roundErr 0.4681
round 93, feat 195, thresh 0.1541, roundErr 0.5349
round 94, feat 2, thresh 0.0996, roundErr 0.4669
round 95, feat 344, thresh 0.1003, roundErr 0.5339
round 96, feat 648, thresh 0.0000, roundErr 0.4666
round 97, feat 586, thresh 0.0000, roundErr 0.5338
round 98, feat 842, thresh 0.1117, roundErr 0.4669
round 99, feat 250, thresh 0.0000, roundErr 0.5332
round 100, feat 12, thresh 0.0000, roundErr 0.4664
round 101, feat 232, thresh 0.2971, roundErr 0.5334
round 102, feat 495, thresh 0.0000, roundErr 0.4676
round 103, feat 132, thresh 0.0000, roundErr 0.5329
round 104, feat 412, thresh 0.1727, roundErr 0.4670
round 105, feat 283, thresh 0.1135, roundErr 0.5329
round 106, feat 512, thresh 0.0000, roundErr 0.4691
round 107, feat 123, thresh 0.0000, roundErr 0.5327
round 108, feat 414, thresh 0.0000, roundErr 0.4677
round 109, feat 193, thresh 0.0632, roundErr 0.5323
round 110, feat 517, thresh 0.1107, roundErr 0.4689
round 111, feat 1023, thresh 0.0289, roundErr 0.5319
round 112, feat 1210, thresh 0.0753, roundErr 0.4723
round 113, feat 336, thresh 0.1526, roundErr 0.5267
round 114, feat 477, thresh 0.0550, roundErr 0.4687
round 115, feat 340, thresh 0.0000, roundErr 0.5310
round 116, feat 1, thresh 0.0000, roundErr 0.4691
round 117, feat 630, thresh 0.0794, roundErr 0.5312
round 118, feat 919, thresh 0.0634, roundErr 0.4697
round 119, feat 250, thresh 0.0000, roundErr 0.5283
round 120, feat 471, thresh 0.0759, roundErr 0.4685
round 121, feat 110, thresh 0.0000, roundErr 0.5312
round 122, feat 23, thresh 0.0000, roundErr 0.4691
round 123, feat 182, thresh 0.1289, roundErr 0.5308
round 124, feat 469, thresh 0.1393, roundErr 0.4706
round 125, feat 66, thresh 0.1145, roundErr 0.5305
round 126, feat 436, thresh 0.0690, roundErr 0.4702
round 127, feat 1396, thresh 0.1082, roundErr 0.5292
round 128, feat 519, thresh 0.1277, roundErr 0.4769
round 129, feat 338, thresh 0.0000, roundErr 0.5302
round 130, feat 448, thresh 0.1277, roundErr 0.4698
round 131, feat 281, thresh 0.0000, roundErr 0.5299
round 132, feat 480, thresh 0.1004, roundErr 0.4698
round 133, feat 143, thresh 0.1005, roundErr 0.5285
round 134, feat 422, thresh 0.0826, roundErr 0.4706
round 135, feat 240, thresh 0.1370, roundErr 0.5296
round 136, feat 515, thresh 0.0000, roundErr 0.4709
